order_id,run_id,account_id,code,side,quantity,earliest_trade_date,price_ceiling_floor,status,reason_codes_json,reason_codes,candidate_id,split,signal_date
,,,600000.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260309
,,,300001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260309
,,,000002.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260309
,,,688001.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260310
,,,601398.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260310
,,,600000.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260310
,,,300001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260310
,,,000001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260310
,,,000002.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260310
,,,688001.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260311
,,,300001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260311
,,,000002.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260311
,,,000001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260311
,,,601398.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260311
,,,600000.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260311
,,,688001.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260312
,,,601398.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260312
,,,000002.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260312
,,,300001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260312
,,,000001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260312
,,,600000.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM', 'MARKET_EXPOSURE_CAP_ZERO')",F2_STRUCTURE,validation,20260312
,,,000001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260313
,,,300001.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260313
,,,000002.SZ,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260313
,,,688001.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260313
,,,600000.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260313
,,,601398.SH,,,,,BLOCKED,,"('NO_EXECUTABLE_ACTION', 'NET_EDGE_BELOW_MINIMUM')",F2_STRUCTURE,validation,20260313
34f3aa2308737163527edd15d6363d84bc1f3a9b6bedcdc3ad4108c1ce8f5a2d,M0_MOMENTUM-validation-20251225,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,5800.0,20251226,10.48,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
a19fb1b2d661dda87f759598c61c58819b533634c910b93903c0b4d07ecb724b,M0_MOMENTUM-validation-20251225,evaluation-M0_MOMENTUM-validation,688001.SH,BUY,4300.0,20251226,20.48,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
7c6dc95c1534fc19de78d2daead502b09d30a8e4f9d87fb6039969488c2b2a1a,M0_MOMENTUM-validation-20251229,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,5800.0,20251230,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
999b36d0225d8b2f6497d6bfa1de7e90b1de86eddf11d37a257be89a7e332ddb,M0_MOMENTUM-validation-20251229,evaluation-M0_MOMENTUM-validation,688001.SH,SELL,4300.0,20251230,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
61297e1f2be8139ccb0de3c775b2ff97dbeb6ee5f3e88363cd584c790c73c935,M0_MOMENTUM-validation-20251230,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,5500.0,20251231,10.28,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
950726876ca4a9851e6c3612c2ec67c1eb0b35d89777aed12df20933797c327c,M0_MOMENTUM-validation-20251230,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,4400.0,20251231,14.29,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
f4e426903568440ba4834b5246d8162b47b961913ffe7b69bbc4c693eab63e0d,M0_MOMENTUM-validation-20251230,evaluation-M0_MOMENTUM-validation,688001.SH,BUY,4200.0,20251231,20.36,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
064c5cccf94f36cca16a43c7cbb8ac973ea1042174e9ed7e665da88aea5a9df7,M0_MOMENTUM-validation-20251231,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,6700.0,20260101,12.51,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
53558090175a864ccfe7a128747dda5553f5719755eceec1938388495e6a1a70,M0_MOMENTUM-validation-20251231,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,1000.0,20260101,14.30,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1cc9385c730906924efd0debc4400c93b4a32f898e197ff3a0da7ae5d4b76549,M0_MOMENTUM-validation-20260101,evaluation-M0_MOMENTUM-validation,300001.SZ,SELL,4400.0,20260102,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
72754d4ac771b6953fe80f731cd1d99838904dd7a476f44e00e1b8a1eb9cbfca,M0_MOMENTUM-validation-20260101,evaluation-M0_MOMENTUM-validation,688001.SH,SELL,4200.0,20260102,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
90271c407cd9676b42b30de6ce3c41b0d728ee11e2be2b3eabc7de07066c2a3a,M0_MOMENTUM-validation-20260101,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,500.0,20260102,10.31,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
db5058c33ba675bb12e1fa674eea6b72ac129fda919b32d3754cb544466789a0,M0_MOMENTUM-validation-20260102,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,5500.0,20260105,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
ec34a26c224cf826c746078a0b024c17f2d88452aee7fc130460db39c01df9f5,M0_MOMENTUM-validation-20260102,evaluation-M0_MOMENTUM-validation,300001.SZ,SELL,1000.0,20260105,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1041a10ad786f5b276c1dd530068f24172cfab492016b35f9a83f94900aa8908,M0_MOMENTUM-validation-20260105,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,500.0,20260106,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
604437f6664de3a763f464e7d76472fee9b7eac49c1f1ba4d4d3f3b28f510ae7,M0_MOMENTUM-validation-20260105,evaluation-M0_MOMENTUM-validation,000002.SZ,SELL,6700.0,20260106,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
025fedbb5dae0deed3131e3dfe8b01a886b2b88903bbcadeaae04b428456945c,M0_MOMENTUM-validation-20260107,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,6100.0,20260108,12.45,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
b20887afb8770e0d8c165824e6218712994e7e2157b36645e7c92a6e35bc5eaf,M0_MOMENTUM-validation-20260107,evaluation-M0_MOMENTUM-validation,600000.SH,BUY,4800.0,20260108,16.32,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
580c629f25b41d59fe4a3962be6746ce89956a1c8737355868101e0055b3fd87,M0_MOMENTUM-validation-20260108,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,3600.0,20260109,12.43,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
e1b9382fab873a48a7d9ce64dd51b597d6300e7df637706bc72e07de6baa0153,M0_MOMENTUM-validation-20260108,evaluation-M0_MOMENTUM-validation,688001.SH,BUY,4800.0,20260109,20.10,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
27c2eb8db8ce4aaf55c8c569d8376efc2d55751afebc3e82dcb2cdee58983722,M0_MOMENTUM-validation-20260109,evaluation-M0_MOMENTUM-validation,600000.SH,SELL,4800.0,20260112,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
46fc82baf1c21d217fd5da0887b8e5e70c46efb91ba60f8d9d557e3ede56246a,M0_MOMENTUM-validation-20260109,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,800.0,20260112,10.23,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
3c0e4391d51a3a1dffe1c352260af2b4ef18b6dcb95d226d1fe7664173325aaf,M0_MOMENTUM-validation-20260112,evaluation-M0_MOMENTUM-validation,600000.SH,BUY,4700.0,20260113,16.63,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
4101cb6272a0afb3039023f72b3c33deea18ee00f42bb2b40b8dfe574350654c,M0_MOMENTUM-validation-20260112,evaluation-M0_MOMENTUM-validation,000002.SZ,SELL,9700.0,20260113,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
bd7e05d9037b3efd51e05db164397730895a4366b7de301c656e044c1605dfa2,M0_MOMENTUM-validation-20260113,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,3600.0,20260114,14.30,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
ebf643e92f9c3ef1a2d45a063c8c0f2e9bdd9070619620db2248885d8d0661cd,M0_MOMENTUM-validation-20260113,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,6700.0,20260114,10.37,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
13c72699ab93a3a7749eb4c33e655c78ff2755ee2f084e465049a54f89ce2acd,M0_MOMENTUM-validation-20260115,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,200.0,20260116,10.25,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
177b06385ed304aaeed00900dd7f050d3462d2fab8a250db2ad8b74788a79e1b,M0_MOMENTUM-validation-20260115,evaluation-M0_MOMENTUM-validation,600000.SH,SELL,4700.0,20260116,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
29f4a5c7a295bc18f38903bcce7ca7b9a376d6bbe9c2701738e02cd84a8ca13c,M0_MOMENTUM-validation,evaluation-M0_MOMENTUM-validation,688001.SH,SELL,4800.0,20260116,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
9c8e425f59f3078e660534aa192581e6d9c7a0c3d27c34d1ec0266317d91cc55,M0_MOMENTUM-validation-20260115,evaluation-M0_MOMENTUM-validation,300001.SZ,SELL,3600.0,20260116,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
3181baf416c468a7f4a0108de241a3fd42d65b1341928a38d9a4551e3e7dc018,M0_MOMENTUM-validation,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,800.0,20260119,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
58f2f1605a38a247810f35ca41678545d3768e5cebad4095456ba3aa06a61de3,M0_MOMENTUM-validation-20260116,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,7500.0,20260119,,PARTIAL_FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1580058e94116abad382cbe881ab18a39a5f5f9004d5cd8d323bb6c8f70713a1,M0_MOMENTUM-validation-20260119,evaluation-M0_MOMENTUM-validation,600000.SH,BUY,4900.0,20260120,16.18,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
6ba936211cbded5a5e434d2770d5214c3fbd68785b3a9facc5a90a46f4a5b655,M0_MOMENTUM-validation-20260119,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,6800.0,20260120,14.19,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
f4f0958af11ddb553a729e7b2df8cd414c42de9c3f70420ad195051bc93fa3a9,M0_MOMENTUM-validation-20260119,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,7900.0,20260120,10.36,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
f7475b86bd593276db73532a703d2a19ddf25cfe4210e92c7c77aa7464eb9d5a,M0_MOMENTUM-validation-20260119,evaluation-M0_MOMENTUM-validation,601398.SH,BUY,2400.0,20260120,18.45,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
5c16520d167aa5e0e25453b1eda0d1fb793c141e04791c487a2cb9f93a33f806,M0_MOMENTUM-validation-20260121,evaluation-M0_MOMENTUM-validation,300001.SZ,SELL,6800.0,20260122,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
9d14a0ab8681ea08d487a3953ae03b3589897ead2c6fe728c8a31bcc73d04642,M0_MOMENTUM-validation-20260121,evaluation-M0_MOMENTUM-validation,601398.SH,SELL,2400.0,20260122,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
e309035656a74edf716c0c520b31d956c023193a63a31ab0adb3936dbca25cc8,M0_MOMENTUM-validation-20260121,evaluation-M0_MOMENTUM-validation,600000.SH,SELL,4900.0,20260122,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
0076798bdb5ca97bf9b6e851252ad9eaa77180e9c6a85ccd04e19d6cb16c7416,M0_MOMENTUM-validation-20260122,evaluation-M0_MOMENTUM-validation,601398.SH,BUY,4600.0,20260123,18.57,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
4df4d88cd3b4e68f790be76d53cf773e12cf599e14f758ccf01129293f124849,M0_MOMENTUM-validation-20260122,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,7900.0,20260123,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
bac716e8d7048fa841b8e10485b88b6210d73afd558042c9678a7a2c31717fa4,M0_MOMENTUM-validation-20260122,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,7000.0,20260123,12.05,EXPIRED_PRICE_CEILING,"[""PRICE_CEILING_EXCEEDED""]",,M0_MOMENTUM,validation,
3c668cc513700ab7bd9ddfedaac2c669b29d43c7ab93e9ea4a6336f4eb6fd8e3,M0_MOMENTUM-validation-20260123,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,7100.0,20260126,12.29,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
a202f0d6f89768662c7ce256141b8502d2de370fe9b2bccd7b739c5692a3f001,M0_MOMENTUM-validation-20260123,evaluation-M0_MOMENTUM-validation,688001.SH,BUY,4600.0,20260126,20.53,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
c5d3e0dcede36fb0169a2ac78ff0d7c1e12fd72fbb94b2a8cb574373d9672ede,M0_MOMENTUM-validation-20260123,evaluation-M0_MOMENTUM-validation,601398.SH,BUY,1800.0,20260126,18.59,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
c1fe7ec82a283958890539a377fd56ac3a239bac5ddebad0d09e5481ce5aee59,M0_MOMENTUM-validation-20260126,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,500.0,20260127,10.50,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
960d9d21cfcebcad382d98e2a3d1f77ee7314266a70ed85b54affd48e2ce972a,M0_MOMENTUM-validation-20260128,evaluation-M0_MOMENTUM-validation,601398.SH,SELL,6400.0,20260129,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
a7d8d77d871573d9f13c13598ea1b6695dba57c7a4265fdbe50b737c2040768e,M0_MOMENTUM-validation-20260128,evaluation-M0_MOMENTUM-validation,000002.SZ,SELL,7100.0,20260129,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
df0a13a6f51ff99339fcfe12eb7f1741731619ee13421b3f7163be26b8145f9b,M0_MOMENTUM-validation-20260128,evaluation-M0_MOMENTUM-validation,688001.SH,SELL,4600.0,20260129,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1a62ac836afd0037035f389217f8c53bdc746a7d41d1a5b70b77b042065f2c9e,M0_MOMENTUM-validation-20260129,evaluation-M0_MOMENTUM-validation,600000.SH,BUY,5300.0,20260130,16.50,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
381ad299d4d9281b03b3615433463ba915a5aa7daa0f1aa3cd1286f92bbc852e,M0_MOMENTUM-validation-20260129,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,500.0,20260130,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
4b08faf6d7258da856fc513d8c9913bea285a7af48f1743d6c09e5f4d326f02a,M0_MOMENTUM-validation-20260129,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,6100.0,20260130,14.16,EXPIRED_PRICE_CEILING,"[""PRICE_CEILING_EXCEEDED""]",,M0_MOMENTUM,validation,
6ae8e1c0907bf589b3cb85f3eeec17b2c30600109a3afb189a73d9bf2e57f2c6,M0_MOMENTUM-validation-20260129,evaluation-M0_MOMENTUM-validation,688001.SH,BUY,4900.0,20260130,20.12,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
58efe1433bb63a26961580100fae2f00b3b01101042a36da46c605f9fbfb0e66,M0_MOMENTUM-validation-20260202,evaluation-M0_MOMENTUM-validation,688001.SH,SELL,4900.0,20260203,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
9c2315289d1e73fc2f99dfdc319d3eb04e1909997ae7ed0eaf01c68677be09ac,M0_MOMENTUM-validation-20260202,evaluation-M0_MOMENTUM-validation,600000.SH,SELL,5300.0,20260203,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1334573a06f5536c3375c1ef42fd37ddc95f37454c64db097a09c018060c96c1,M0_MOMENTUM-validation-20260204,evaluation-M0_MOMENTUM-validation,688001.SH,BUY,4900.0,20260205,20.25,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
2529cf20c9a81ad6e06b56315971b9f04c2564bf02124622a547b15f928776f5,M0_MOMENTUM-validation-20260204,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,6400.0,20260205,10.26,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
37e33dee772379f7aecb114905623109e84759b41196baee8f371373a62be4fb,M0_MOMENTUM-validation-20260204,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,5600.0,20260205,14.35,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
4b789e35926289dab554f51b19f4838bf85740f113bf8b5b3e65c51560cb1067,M0_MOMENTUM-validation-20260206,evaluation-M0_MOMENTUM-validation,688001.SH,SELL,4900.0,20260209,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
5c046a941e5ef3b0ca662d7082cf193db96854f9734c6396decfd5c005ae8ff7,M0_MOMENTUM-validation-20260206,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,2700.0,20260209,14.59,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
d62573d9e09c5412d32a61dfa653dbd58e673b19d4c08a0307f4380f2b31bbb4,M0_MOMENTUM-validation-20260206,evaluation-M0_MOMENTUM-validation,600000.SH,BUY,1100.0,20260209,16.19,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
d93697f0462f2d374a80712a9b345439dd0c8c932d331893df063482ee2ce9cf,M0_MOMENTUM-validation-20260206,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,6400.0,20260209,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
7aca805bc79b8d3b7fe3b885cf8eab1efbbd528e5fb4ebce1ac9f2264b6a8397,M0_MOMENTUM-validation-20260210,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,100.0,20260211,14.36,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
ab170b4fa63c2b33bb87d492db322235e6fd4fa392e57953f8359ca3b06b5beb,M0_MOMENTUM-validation-20260210,evaluation-M0_MOMENTUM-validation,600000.SH,BUY,5100.0,20260211,16.23,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
d6b5ac3319d8730c466b6a871c303da642fd898b2e08bd9327c2146c091c94cb,M0_MOMENTUM-validation-20260210,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,6600.0,20260211,12.15,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
14b4d54f8ac9422083b65b357e363aef9743babc49fbb48a8b46b70442520ae4,M0_MOMENTUM-validation-20260211,evaluation-M0_MOMENTUM-validation,600000.SH,SELL,1100.0,20260212,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
f27ec960dbc4c6c1aa6ac0c27f214a1f78a9b7f78f995d6a94846e6183ac34c7,M0_MOMENTUM-validation,evaluation-M0_MOMENTUM-validation,300001.SZ,SELL,5600.0,20260212,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
32dd1fc31f483fd9a764199ef60318c2bb3b0c1bc882cfa7540617c0490ddddb,M0_MOMENTUM-validation-20260212,evaluation-M0_MOMENTUM-validation,000002.SZ,SELL,6600.0,20260213,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
57079c359b1439f07565d7378ffc25cc3cd3f4e00557f5499d183b06e422c335,M0_MOMENTUM-validation-20260212,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,2800.0,20260213,14.31,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
b35ada3d003c77165e2ff0a549dc7e73c429f36a3e5e9bda08707b4ed1e42e89,M0_MOMENTUM-validation-20260212,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,5700.0,20260213,10.55,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
05cde2324072ef61dd32edc43541e578cbc0c06f8bf0784043d2e5cf6521971b,M0_MOMENTUM-validation,evaluation-M0_MOMENTUM-validation,300001.SZ,SELL,2700.0,20260216,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1da840ab10794784cd293d02b74a838aa7a738afe9df2ab2c516dc71339f26d1,M0_MOMENTUM-validation-20260213,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,1600.0,20260216,12.50,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
4dd3efea8453ceba475181d3acba8e8920aa4c05b18d337997ad6f9659af62b4,M0_MOMENTUM-validation-20260213,evaluation-M0_MOMENTUM-validation,600000.SH,SELL,5100.0,20260216,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
b60052d5059defb3fc306fb75735e4535986fb836cf90da20499b0c0629917df,M0_MOMENTUM-validation-20260213,evaluation-M0_MOMENTUM-validation,000001.SZ,BUY,5900.0,20260216,10.38,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
07aee21a4181a7dd64038b9aa2345698a725da426d8bfd7b4d75a09f5e9f4dc8,M0_MOMENTUM-validation-20260216,evaluation-M0_MOMENTUM-validation,300001.SZ,BUY,3800.0,20260217,14.34,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
17a8d62863c2be8d80c2fb849f82a0be7058b5ac09f2a365c02329128ea57d08,M0_MOMENTUM-validation-20260216,evaluation-M0_MOMENTUM-validation,000001.SZ,SELL,5700.0,20260217,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
4d786b4aa49d99a78a78bdb6aaa32d7a61c4d1e58a92a754bd90210470a36a4a,M0_MOMENTUM-validation-20260216,evaluation-M0_MOMENTUM-validation,000002.SZ,BUY,5700.0,20260217,12.36,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
1cbdf9fa1f67434414b57d034e8ea3e3ec316e7391f9d5784f37783b93942769,M0_MOMENTUM-validation-20260217,evaluation-M0_MOMENTUM-validation,000002.SZ,SELL,1600.0,20260218,,FILLED,"[""OPEN_FILL_APPROXIMATION""]",,M0_MOMENTUM,validation,
